# 其他的是80ms，这个是200ms间隔

[INFO],: ADC_IIN_RANK_IDX 3098
data = [
[     307,    3395,    3098,     307],
[     308,    3390,    3098,     308],
[     309,    3389,    3098,     309],
[     310,    3397,    3098,     310],
[     311,    3393,    3098,     311],
[     312,    3390,    3098,     312],
[     313,    3404,    3098,     313],
[     314,    3425,    3098,     314],
[     315,    3411,    3098,     315],
[     316,    3415,    3098,     316],
[     317,    3394,    3098,     317],
[     318,    3397,    3098,     318],
[     319,    3398,    3098,     319],
[     320,    3420,    3098,     320],
[     321,    3403,    3098,     321],
[     322,    3408,    3098,     322],
[     323,    3399,    3098,     323],
[     324,    3446,    3098,     324],
[     325,    3499,    3098,     325],
[     326,    3466,    3098,     326],
[     327,    3438,    3098,     327],
[     328,    3381,    3098,     328],
[     329,    3442,    3098,     329],
[     330,    3428,    3098,     330],
[     331,    3437,    3098,     331],
[     332,    3437,    3098,     332],
[     333,    3435,    3098,     333],
[     334,    3440,    3098,     334],
[     335,    3442,    3098,     335],
[     336,    3434,    3098,     336],
[     337,    3426,    3098,     337],
[     338,    3451,    3098,     338],
[     339,    3434,    3098,     339],
[     340,    3435,    3098,     340],
[     341,    3444,    3098,     341],
[     342,    3434,    3098,     342],
[     343,    3443,    3098,     343],
[     344,    3445,    3098,     344],
[     345,    3441,    3098,     345],
[     346,    3444,    3098,     346],
[     347,    3450,    3098,     347],
[     348,    3452,    3098,     348],
[     349,    3454,    3098,     349],
[     350,    3442,    3098,     350],
[     351,    3461,    3098,     351],
[     352,    3454,    3098,     352],
[     353,    3450,    3098,     353],
[     354,    3457,    3098,     354],
[     355,    3460,    3098,     355],
[     356,    3456,    3098,     356],
[     357,    3446,    3098,     357],
[     358,    3444,    3098,     358],
[     359,    3466,    3098,     359],
[     360,    3469,    3098,     360],
[     361,    3464,    3098,     361],
[     362,    3441,    3098,     362],
[     363,    3463,    3098,     363],
[     364,    3455,    3098,     364],
[     365,    3462,    3098,     365],
[     366,    3463,    3098,     366],
[     367,    3465,    3098,     367],
[     368,    3466,    3098,     368],
[     369,    3479,    3098,     369],
[     370,    3462,    3098,     370],
[     371,    3472,    3098,     371],
[     372,    3473,    3098,     372],
[     373,    3474,    3098,     373],
[     374,    3476,    3098,     374],
[     375,    3472,    3098,     375],
[     376,    3480,    3098,     376],
[     377,    3489,    3098,     377],
[     378,    3481,    3098,     378],
[     379,    3459,    3098,     379],
[     380,    3520,    3098,     380],
[     381,    3478,    3098,     381],
[     382,    3513,    3098,     382],
[     383,    3491,    3098,     383],
[     384,    3493,    3098,     384],
[     385,    3494,    3098,     385],
[     386,    3479,    3098,     386],
[     387,    3486,    3098,     387],
[     388,    3488,    3098,     388],
[     389,    3499,    3098,     389],
[     390,    3499,    3098,     390],
[     391,    3504,    3098,     391],
[     392,    3490,    3098,     392],
[     393,    3499,    3098,     393],
[     394,    3505,    3098,     394],
[     395,    3498,    3098,     395],
[     396,    3504,    3098,     396],
[     397,    3493,    3098,     397],
[     398,    3516,    3098,     398],
[     399,    3501,    3098,     399],
[     400,    3524,    3098,     400],
[     401,    3496,    3098,     401],
[     402,    3506,    3098,     402],
[     403,    3512,    3098,     403],
[     404,    3506,    3098,     404],
[     405,    3519,    3098,     405],
[     406,    3520,    3098,     406],
[     407,    3517,    3098,     407],
[     408,    3522,    3098,     408],
[     409,    3517,    3098,     409],
[     410,    3510,    3098,     410],
[     411,    3526,    3098,     411],
[     412,    3522,    3098,     412],
[     413,    3555,    3098,     413],
[     414,    3526,    3098,     414],
[     415,    3519,    3098,     415],
[     416,    3511,    3098,     416],
[     417,    3534,    3098,     417],
[     418,    3521,    3098,     418],
[     419,    3523,    3098,     419],
[     420,    3531,    3098,     420],
[     421,    3537,    3098,     421],
[     422,    3535,    3098,     422],
[     423,    3540,    3098,     423],
[     424,    3536,    3098,     424],
[     425,    3519,    3098,     425],
[     426,    3535,    3098,     426],
[     427,    3546,    3098,     427],
[     428,    3538,    3098,     428],
[     429,    3537,    3098,     429],
[     430,    3551,    3098,     430],
[     431,    3550,    3098,     431],
[     432,    3514,    3098,     432],
[     433,    3598,    3098,     433],
[     434,    3541,    3098,     434],
[     435,    3432,    3098,     435],
[     436,    3628,    3098,     436],
[     437,    3521,    3098,     437],
[     438,    3559,    3098,     438],
[     439,    3556,    3098,     439],
[     440,    3542,    3098,     440],
[     441,    3552,    3098,     441],
[     442,    3573,    3098,     442],
[     443,    3552,    3098,     443],
[     444,    3562,    3098,     444],
[     445,    3560,    3098,     445],
[     446,    3561,    3098,     446],
[     447,    3563,    3098,     447],
[     448,    3559,    3098,     448],
[     449,    3560,    3098,     449],
[     450,    3557,    3098,     450],
[     451,    3558,    3098,     451],
[     452,    3572,    3098,     452],
[     453,    3564,    3098,     453],
[     454,    3582,    3098,     454],
[     455,    3567,    3098,     455],
[     456,    3583,    3098,     456],
[     457,    3573,    3098,     457],
[     458,    3578,    3098,     458],
[     459,    3580,    3098,     459],
[     460,    3577,    3098,     460],
[     461,    3576,    3098,     461],
[     462,    3575,    3098,     462],
[     463,    3588,    3098,     463],
[     464,    3582,    3098,     464],
[     465,    3587,    3098,     465],
[     466,    3588,    3098,     466],
[     467,    3579,    3098,     467],
[     468,    3578,    3098,     468],
[     469,    3580,    3098,     469],
[     470,    3594,    3098,     470],
[     471,    3606,    3098,     471],
[     472,    3602,    3098,     472],
[     473,    3582,    3098,     473],
[     474,    3590,    3098,     474],
[     475,    3596,    3098,     475],
[     476,    3596,    3098,     476],
[     477,    3616,    3098,     477],
[     478,    3593,    3098,     478],
[     479,    3598,    3098,     479],
[     480,    3617,    3098,     480],
[     481,    3600,    3098,     481],
[     482,    3613,    3098,     482],
[     483,    3597,    3098,     483],
[     484,    3599,    3098,     484],
[     485,    3618,    3098,     485],
[     486,    3598,    3098,     486],
[     487,    3623,    3098,     487],
[     488,    3596,    3098,     488],
[     489,    3681,    3098,     489],
[     490,    3629,    3098,     490],
[     491,    3596,    3098,     491],
[     492,    3605,    3098,     492],
[     493,    3619,    3098,     493],
[     494,    3614,    3098,     494],
[     495,    3627,    3098,     495],
[     496,    3616,    3098,     496],
[     497,    3624,    3098,     497],
[     498,    3620,    3098,     498],
[     499,    3628,    3098,     499],
[     500,    3618,    3098,     500],
[     501,    3624,    3098,     501],
[     502,    3623,    3098,     502],
[     503,    3621,    3098,     503],
[     504,    3639,    3098,     504],
[     505,    3630,    3098,     505],
