[INFO]: AT32F421 WK Demo Start
[INFO]: ADC_IIN_RANK_IDX 3089
[
[     340,    3414,    3089,     340]
[     341,    3399,    3089,     341]
[     342,    3408,    3089,     342]
[     343,    3401,    3089,     343]
[     344,    3406,    3089,     344]
[     345,    3408,    3089,     345]
[     346,    3417,    3089,     346]
[     347,    3415,    3089,     347]
[     348,    3420,    3089,     348]
[     349,    3412,    3089,     349]
[     350,    3404,    3089,     350]
[     351,    3414,    3089,     351]
[     352,    3414,    3089,     352]
[     353,    3415,    3089,     353]
[     354,    3417,    3089,     354]
[     355,    3420,    3089,     355]
[     356,    3423,    3089,     356]
[     357,    3421,    3089,     357]
[     358,    3434,    3089,     358]
[     359,    3422,    3089,     359]
[     360,    3424,    3089,     360]
[     361,    3436,    3089,     361]
[     362,    3447,    3089,     362]
[     363,    3430,    3089,     363]
[     364,    3434,    3089,     364]
[     365,    3427,    3089,     365]
[     366,    3439,    3089,     366]
[     367,    3422,    3089,     367]
[     368,    3428,    3089,     368]
[     369,    3433,    3089,     369]
[     370,    3433,    3089,     370]
[     371,    3445,    3089,     371]
[     372,    3449,    3089,     372]
[     373,    3442,    3089,     373]
[     374,    3448,    3089,     374]
[     375,    3441,    3089,     375]
[     376,    3434,    3089,     376]
[     377,    3452,    3089,     377]
[     378,    3433,    3089,     378]
[     379,    3421,    3089,     379]
[     380,    3518,    3089,     380]
[     381,    3482,    3089,     381]
[     382,    3455,    3089,     382]
[     383,    3467,    3089,     383]
[     384,    3451,    3089,     384]
[     385,    3453,    3089,     385]
[     386,    3452,    3089,     386]
[     387,    3456,    3089,     387]
[     388,    3450,    3089,     388]
[     389,    3456,    3089,     389]
[     390,    3458,    3089,     390]
[     391,    3466,    3089,     391]
[     392,    3460,    3089,     392]
[     393,    3462,    3089,     393]
[     394,    3461,    3089,     394]
[     395,    3469,    3089,     395]
[     396,    3471,    3089,     396]
[     397,    3456,    3089,     397]
[     398,    3432,    3089,     398]
[     399,    3476,    3089,     399]
[     400,    3467,    3089,     400]
[     401,    3466,    3089,     401]
[     402,    3471,    3089,     402]
[     403,    3476,    3089,     403]
[     404,    3473,    3089,     404]
[     405,    3472,    3089,     405]
[     406,    3474,    3089,     406]
[     407,    3486,    3089,     407]
[     408,    3480,    3089,     408]
[     409,    3473,    3089,     409]
[     410,    3479,    3089,     410]
[     411,    3487,    3089,     411]
[     412,    3477,    3089,     412]
[     413,    3472,    3089,     413]
[     414,    3483,    3089,     414]
[     415,    3477,    3089,     415]
[     416,    3484,    3089,     416]
[     417,    3496,    3089,     417]
[     418,    3489,    3089,     418]
[     419,    3497,    3089,     419]
[     420,    3481,    3089,     420]
[     421,    3494,    3089,     421]
[     422,    3495,    3089,     422]
[     423,    3497,    3089,     423]
[     424,    3495,    3089,     424]
[     425,    3497,    3089,     425]
[     426,    3495,    3089,     426]
[     427,    3499,    3089,     427]
[     428,    3486,    3089,     428]
[     429,    3507,    3089,     429]
[     430,    3507,    3089,     430]
[     431,    3496,    3089,     431]
[     432,    3543,    3089,     432]
[     433,    3506,    3089,     433]
[     434,    3612,    3089,     434]
[     435,    3478,    3089,     435]
[     436,    3491,    3089,     436]
[     437,    3490,    3089,     437]
[     438,    3519,    3089,     438]
[     439,    3506,    3089,     439]
[     440,    3512,    3089,     440]
[     441,    3526,    3089,     441]
[     442,    3509,    3089,     442]
[     443,    3518,    3089,     443]
[     444,    3504,    3089,     444]
[     445,    3514,    3089,     445]
[     446,    3527,    3089,     446]
[     447,    3526,    3089,     447]
[     448,    3524,    3089,     448]
[     449,    3524,    3089,     449]
[     450,    3517,    3089,     450]
[     451,    3520,    3089,     451]
[     452,    3528,    3089,     452]
[     453,    3532,    3089,     453]
[     454,    3529,    3089,     454]
[     455,    3512,    3089,     455]
[     456,    3539,    3089,     456]
[     457,    3545,    3089,     457]
[     458,    3524,    3089,     458]
[     459,    3528,    3089,     459]
[     460,    3535,    3089,     460]
[     461,    3537,    3089,     461]
[     462,    3530,    3089,     462]
[     463,    3547,    3089,     463]
[     464,    3541,    3089,     464]
[     465,    3536,    3089,     465]
[     466,    3540,    3089,     466]
[     467,    3545,    3089,     467]
[     468,    3542,    3089,     468]
[     469,    3534,    3089,     469]
[     470,    3543,    3089,     470]
[     471,    3551,    3089,     471]
[     472,    3553,    3089,     472]
[     473,    3553,    3089,     473]
[     474,    3552,    3089,     474]
[     475,    3553,    3089,     475]
[     476,    3563,    3089,     476]
[     477,    3549,    3089,     477]
[     478,    3548,    3089,     478]
[     479,    3557,    3089,     479]
[     480,    3561,    3089,     480]
[     481,    3552,    3089,     481]
[     482,    3562,    3089,     482]
[     483,    3554,    3089,     483]
